frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
3581,surprise,32.10864961147308,7.501701482226508e-07,0.6250255275517702,0.15646948013454676,0.03648485871963203,66.92851781845093,0.1448569819331169,0.89,"{'x': 659, 'y': 194, 'w': 583, 'h': 583, 'left_eye': (1047, 424), 'right_eye': (837, 421)}","{'angry': 32.10864961147308, 'disgust': 7.501701482226508e-07, 'fear': 0.6250255275517702, 'happy': 0.15646948013454676, 'sad': 0.03648485871963203, 'surprise': 66.92851781845093, 'neutral': 0.1448569819331169}",Entrepreneur
3582,angry,89.1062332265099,1.546338623773685e-05,0.18829305274271335,0.25724712020938156,0.578959962253575,8.288202936863549,1.5810430027791258,0.88,"{'x': 659, 'y': 210, 'w': 583, 'h': 583, 'left_eye': (1052, 439), 'right_eye': (834, 437)}","{'angry': 89.1062332265099, 'disgust': 1.546338623773685e-05, 'fear': 0.18829305274271335, 'happy': 0.25724712020938156, 'sad': 0.578959962253575, 'surprise': 8.288202936863549, 'neutral': 1.5810430027791258}",Entrepreneur
3583,angry,87.70614862442017,3.6825028359999123e-05,0.018941127927973866,2.905648574233055,0.8822256699204445,0.979236513376236,7.507764548063278,0.9,"{'x': 656, 'y': 222, 'w': 587, 'h': 587, 'left_eye': (1049, 452), 'right_eye': (835, 447)}","{'angry': 87.70614862442017, 'disgust': 3.6825028359999123e-05, 'fear': 0.018941127927973866, 'happy': 2.905648574233055, 'sad': 0.8822256699204445, 'surprise': 0.979236513376236, 'neutral': 7.507764548063278}",Entrepreneur
3584,angry,72.0795750617981,2.2346124239902565e-05,0.003180398198310286,7.451055943965912,0.8955019526183605,0.3560994053259492,19.214561581611633,0.9,"{'x': 662, 'y': 230, 'w': 576, 'h': 576, 'left_eye': (1049, 457), 'right_eye': (837, 452)}","{'angry': 72.0795750617981, 'disgust': 2.2346124239902565e-05, 'fear': 0.003180398198310286, 'happy': 7.451055943965912, 'sad': 0.8955019526183605, 'surprise': 0.3560994053259492, 'neutral': 19.214561581611633}",Entrepreneur
3585,happy,4.496476113166114,3.5917655277709963e-07,6.007589314449542e-05,91.61004870117581,0.05287724561284404,0.0816290238152934,3.758916185900483,0.9,"{'x': 665, 'y': 236, 'w': 573, 'h': 573, 'left_eye': (1046, 462), 'right_eye': (838, 458)}","{'angry': 4.496476113166114, 'disgust': 3.5917655277709963e-07, 'fear': 6.007589314449542e-05, 'happy': 91.61004870117581, 'sad': 0.05287724561284404, 'surprise': 0.0816290238152934, 'neutral': 3.758916185900483}",Entrepreneur
3586,happy,0.8342556592219282,2.6860663266801412e-08,6.349276258367957e-06,98.51144569975786,0.005686612398353045,0.010327512651522068,0.638271931839355,0.88,"{'x': 659, 'y': 231, 'w': 585, 'h': 585, 'left_eye': (1050, 460), 'right_eye': (837, 459)}","{'angry': 0.8342556592219282, 'disgust': 2.6860663266801412e-08, 'fear': 6.349276258367957e-06, 'happy': 98.51144569975786, 'sad': 0.005686612398353045, 'surprise': 0.010327512651522068, 'neutral': 0.638271931839355}",Entrepreneur
3587,happy,0.08019777805049383,8.059165220901358e-10,2.2140662217689507e-07,99.3440569229058,0.0008765872599760357,0.003896331954183532,0.5709666543791706,0.89,"{'x': 663, 'y': 236, 'w': 576, 'h': 576, 'left_eye': (1050, 460), 'right_eye': (840, 458)}","{'angry': 0.08019777805049383, 'disgust': 8.059165220901358e-10, 'fear': 2.2140662217689507e-07, 'happy': 99.3440569229058, 'sad': 0.0008765872599760357, 'surprise': 0.003896331954183532, 'neutral': 0.5709666543791706}",Entrepreneur
3588,happy,0.02303094798604089,9.130335920849638e-10,1.1767684195721201e-07,99.14608592665708,0.0011264596412944765,0.004003870219455747,0.8257536709757847,0.9,"{'x': 664, 'y': 236, 'w': 570, 'h': 570, 'left_eye': (1049, 461), 'right_eye': (838, 457)}","{'angry': 0.02303094798604089, 'disgust': 9.130335920849638e-10, 'fear': 1.1767684195721201e-07, 'happy': 99.14608592665708, 'sad': 0.0011264596412944765, 'surprise': 0.004003870219455747, 'neutral': 0.8257536709757847}",Entrepreneur
3589,happy,0.00033592459658393636,4.687067316840217e-12,3.1456847543465116e-09,99.80859756469727,5.0221808578498894e-05,0.0001681473236203601,0.1908512436784804,0.9,"{'x': 657, 'y': 228, 'w': 583, 'h': 583, 'left_eye': (1051, 455), 'right_eye': (836, 455)}","{'angry': 0.00033592459658393636, 'disgust': 4.687067316840217e-12, 'fear': 3.1456847543465116e-09, 'happy': 99.80859756469727, 'sad': 5.0221808578498894e-05, 'surprise': 0.0001681473236203601, 'neutral': 0.1908512436784804}",Entrepreneur
3590,happy,0.00013312959138127634,1.963316507995891e-11,1.3340745970398078e-09,99.77205990386366,5.404636776073199e-05,0.00010194411896100954,0.22765168880085282,0.9,"{'x': 653, 'y': 224, 'w': 589, 'h': 589, 'left_eye': (1058, 456), 'right_eye': (841, 453)}","{'angry': 0.00013312959138127634, 'disgust': 1.963316507995891e-11, 'fear': 1.3340745970398078e-09, 'happy': 99.77205990386366, 'sad': 5.404636776073199e-05, 'surprise': 0.00010194411896100954, 'neutral': 0.22765168880085282}",Entrepreneur
3591,happy,5.7219857581075146e-05,9.052622887042124e-12,5.165812040297708e-10,99.8777687695302,3.998965588241465e-05,8.780512620542731e-05,0.12203510560049348,0.89,"{'x': 653, 'y': 223, 'w': 589, 'h': 589, 'left_eye': (1054, 453), 'right_eye': (841, 452)}","{'angry': 5.7219857581075146e-05, 'disgust': 9.052622887042124e-12, 'fear': 5.165812040297708e-10, 'happy': 99.8777687695302, 'sad': 3.998965588241465e-05, 'surprise': 8.780512620542731e-05, 'neutral': 0.12203510560049348}",Entrepreneur
3592,happy,0.00094750303105684,2.5263414949426577e-11,8.428114456338065e-09,99.76396560668945,0.00018022155927610584,0.0012321805115789175,0.23367521353065968,0.9,"{'x': 656, 'y': 221, 'w': 587, 'h': 587, 'left_eye': (1051, 454), 'right_eye': (839, 451)}","{'angry': 0.00094750303105684, 'disgust': 2.5263414949426577e-11, 'fear': 8.428114456338065e-09, 'happy': 99.76396560668945, 'sad': 0.00018022155927610584, 'surprise': 0.0012321805115789175, 'neutral': 0.23367521353065968}",Entrepreneur
3593,happy,0.05365553398984873,7.906126919207065e-09,1.4551096306998394e-06,99.22495479732483,0.0025285460339644424,0.009944234490563168,0.7089211096716589,0.89,"{'x': 659, 'y': 222, 'w': 586, 'h': 586, 'left_eye': (1058, 452), 'right_eye': (842, 453)}","{'angry': 0.05365553398984873, 'disgust': 7.906126919207065e-09, 'fear': 1.4551096306998394e-06, 'happy': 99.22495479732483, 'sad': 0.0025285460339644424, 'surprise': 0.009944234490563168, 'neutral': 0.7089211096716589}",Entrepreneur
3594,happy,0.155064282148864,3.4903183817934974e-09,1.268094242767212e-05,99.26651128929718,0.0024208295896615017,0.022152930884086385,0.5538301813506864,0.88,"{'x': 662, 'y': 218, 'w': 594, 'h': 594, 'left_eye': (1063, 453), 'right_eye': (844, 451)}","{'angry': 0.155064282148864, 'disgust': 3.4903183817934974e-09, 'fear': 1.268094242767212e-05, 'happy': 99.26651128929718, 'sad': 0.0024208295896615017, 'surprise': 0.022152930884086385, 'neutral': 0.5538301813506864}",Entrepreneur
3595,happy,1.7336198230755224,0.00011094688922732105,0.01933985010278449,76.31605126357384,0.5456262593344604,0.5877090968316255,20.797545957419036,0.89,"{'x': 680, 'y': 216, 'w': 582, 'h': 582, 'left_eye': (1072, 447), 'right_eye': (859, 447)}","{'angry': 1.7336198230755224, 'disgust': 0.00011094688922732105, 'fear': 0.01933985010278449, 'happy': 76.31605126357384, 'sad': 0.5456262593344604, 'surprise': 0.5877090968316255, 'neutral': 20.797545957419036}",Entrepreneur
3596,neutral,14.940531551837921,0.05780355422757566,3.368409350514412,4.635114967823029,13.3615642786026,0.9260134771466255,62.71056532859802,0.89,"{'x': 682, 'y': 207, 'w': 596, 'h': 596, 'left_eye': (1079, 442), 'right_eye': (866, 445)}","{'angry': 14.940531551837921, 'disgust': 0.05780355422757566, 'fear': 3.368409350514412, 'happy': 4.635114967823029, 'sad': 13.3615642786026, 'surprise': 0.9260134771466255, 'neutral': 62.71056532859802}",Entrepreneur
3597,no dominant emotion detected,27.175962924957275,3.2635927200317383,21.019379794597626,5.378813669085503,15.878373384475708,4.351295158267021,22.932584583759308,0.9,"{'x': 700, 'y': 205, 'w': 592, 'h': 592, 'left_eye': (1092, 436), 'right_eye': (878, 445)}","{'angry': 27.175962924957275, 'disgust': 3.2635927200317383, 'fear': 21.019379794597626, 'happy': 5.378813669085503, 'sad': 15.878373384475708, 'surprise': 4.351295158267021, 'neutral': 22.932584583759308}",Entrepreneur
3598,no dominant emotion detected,11.637845635414124,1.254311390221119,21.024584770202637,2.3506494238972664,24.844451248645782,3.6690346896648407,35.21912395954132,0.89,"{'x': 709, 'y': 209, 'w': 581, 'h': 581, 'left_eye': (1103, 434), 'right_eye': (889, 447)}","{'angry': 11.637845635414124, 'disgust': 1.254311390221119, 'fear': 21.024584770202637, 'happy': 2.3506494238972664, 'sad': 24.844451248645782, 'surprise': 3.6690346896648407, 'neutral': 35.21912395954132}",Entrepreneur
3599,no dominant emotion detected,6.878788024187088,0.41043544188141823,12.223661690950394,3.2688621431589127,30.18723726272583,1.313288602977991,45.71772813796997,0.88,"{'x': 707, 'y': 207, 'w': 587, 'h': 587, 'left_eye': (1108, 435), 'right_eye': (892, 449)}","{'angry': 6.878788024187088, 'disgust': 0.41043544188141823, 'fear': 12.223661690950394, 'happy': 3.2688621431589127, 'sad': 30.18723726272583, 'surprise': 1.313288602977991, 'neutral': 45.71772813796997}",Entrepreneur
