frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
6706,no dominant emotion detected,34.05959904193878,13.341550529003143,6.4100563526153564,0.10354896076023579,41.07740819454193,0.4621252417564392,4.545717313885689,0.91,"{'x': 745, 'y': 289, 'w': 537, 'h': 537, 'left_eye': (1110, 494), 'right_eye': (885, 497)}","{'angry': 34.05959904193878, 'disgust': 13.341550529003143, 'fear': 6.4100563526153564, 'happy': 0.10354896076023579, 'sad': 41.07740819454193, 'surprise': 0.4621252417564392, 'neutral': 4.545717313885689}",Investor 1
6707,no dominant emotion detected,33.45009982585907,5.950995162129402,6.830305606126785,0.25274993386119604,49.61996376514435,0.7037861738353968,3.192099928855896,0.91,"{'x': 743, 'y': 290, 'w': 537, 'h': 537, 'left_eye': None, 'right_eye': None}","{'angry': 33.45009982585907, 'disgust': 5.950995162129402, 'fear': 6.830305606126785, 'happy': 0.25274993386119604, 'sad': 49.61996376514435, 'surprise': 0.7037861738353968, 'neutral': 3.192099928855896}",Investor 1
6708,sad,14.118264422623584,4.936519049224967,6.178728872093097,0.35620967802140974,65.41101152765613,0.24192393201751328,8.757334648688477,0.91,"{'x': 743, 'y': 288, 'w': 545, 'h': 545, 'left_eye': None, 'right_eye': None}","{'angry': 14.118264422623584, 'disgust': 4.936519049224967, 'fear': 6.178728872093097, 'happy': 0.35620967802140974, 'sad': 65.41101152765613, 'surprise': 0.24192393201751328, 'neutral': 8.757334648688477}",Investor 1
6709,no dominant emotion detected,42.678335309028625,10.112593322992325,6.184751912951469,0.04488394479267299,36.264729499816895,0.2716836053878069,4.443025216460228,0.92,"{'x': 746, 'y': 285, 'w': 542, 'h': 542, 'left_eye': None, 'right_eye': None}","{'angry': 42.678335309028625, 'disgust': 10.112593322992325, 'fear': 6.184751912951469, 'happy': 0.04488394479267299, 'sad': 36.264729499816895, 'surprise': 0.2716836053878069, 'neutral': 4.443025216460228}",Investor 1
6710,no dominant emotion detected,41.797539591789246,4.706033319234848,6.262814253568649,0.24773518089205027,42.721790075302124,0.7052820175886154,3.5588033497333527,0.92,"{'x': 739, 'y': 284, 'w': 549, 'h': 549, 'left_eye': None, 'right_eye': None}","{'angry': 41.797539591789246, 'disgust': 4.706033319234848, 'fear': 6.262814253568649, 'happy': 0.24773518089205027, 'sad': 42.721790075302124, 'surprise': 0.7052820175886154, 'neutral': 3.5588033497333527}",Investor 1
6711,no dominant emotion detected,45.95554769039154,6.954143941402435,6.80597648024559,0.22495456505566835,37.14287877082825,0.6673349998891354,2.249167487025261,0.93,"{'x': 742, 'y': 287, 'w': 543, 'h': 543, 'left_eye': None, 'right_eye': None}","{'angry': 45.95554769039154, 'disgust': 6.954143941402435, 'fear': 6.80597648024559, 'happy': 0.22495456505566835, 'sad': 37.14287877082825, 'surprise': 0.6673349998891354, 'neutral': 2.249167487025261}",Investor 1
6712,no dominant emotion detected,36.217845823508,9.177073440202884,7.376533135954515,0.1818018483655868,41.26617208315994,0.6443330389211224,5.136243121176138,0.92,"{'x': 742, 'y': 285, 'w': 547, 'h': 547, 'left_eye': None, 'right_eye': None}","{'angry': 36.217845823508, 'disgust': 9.177073440202884, 'fear': 7.376533135954515, 'happy': 0.1818018483655868, 'sad': 41.26617208315994, 'surprise': 0.6443330389211224, 'neutral': 5.136243121176138}",Investor 1
6713,no dominant emotion detected,43.498218059539795,6.220561265945435,7.512784004211426,0.2224860480055213,39.50872719287872,0.8935068733990192,2.143721468746662,0.92,"{'x': 742, 'y': 288, 'w': 541, 'h': 541, 'left_eye': None, 'right_eye': None}","{'angry': 43.498218059539795, 'disgust': 6.220561265945435, 'fear': 7.512784004211426, 'happy': 0.2224860480055213, 'sad': 39.50872719287872, 'surprise': 0.8935068733990192, 'neutral': 2.143721468746662}",Investor 1
6714,no dominant emotion detected,38.850802183151245,11.925458163022995,6.197613477706909,0.13279721606522799,39.67323899269104,0.5419919732958078,2.6780936866998672,0.92,"{'x': 746, 'y': 290, 'w': 534, 'h': 534, 'left_eye': None, 'right_eye': None}","{'angry': 38.850802183151245, 'disgust': 11.925458163022995, 'fear': 6.197613477706909, 'happy': 0.13279721606522799, 'sad': 39.67323899269104, 'surprise': 0.5419919732958078, 'neutral': 2.6780936866998672}",Investor 1
6715,no dominant emotion detected,42.57004812777329,18.981754421100284,7.00217452658263,0.05641861107274062,29.224230600847637,0.4005573928688403,1.764822856475285,0.92,"{'x': 744, 'y': 286, 'w': 539, 'h': 539, 'left_eye': None, 'right_eye': None}","{'angry': 42.57004812777329, 'disgust': 18.981754421100284, 'fear': 7.00217452658263, 'happy': 0.05641861107274062, 'sad': 29.224230600847637, 'surprise': 0.4005573928688403, 'neutral': 1.764822856475285}",Investor 1
6716,no dominant emotion detected,38.57486844062805,10.709529370069504,8.175402134656906,0.1362204784527421,37.65052855014801,0.6648756563663483,4.088571667671204,0.92,"{'x': 742, 'y': 285, 'w': 546, 'h': 546, 'left_eye': None, 'right_eye': None}","{'angry': 38.57486844062805, 'disgust': 10.709529370069504, 'fear': 8.175402134656906, 'happy': 0.1362204784527421, 'sad': 37.65052855014801, 'surprise': 0.6648756563663483, 'neutral': 4.088571667671204}",Investor 1
6717,sad,17.587892711162567,4.097364470362663,8.568357676267624,0.20512908231467009,64.68085050582886,0.14591894578188658,4.7144874930381775,0.92,"{'x': 735, 'y': 282, 'w': 558, 'h': 558, 'left_eye': None, 'right_eye': None}","{'angry': 17.587892711162567, 'disgust': 4.097364470362663, 'fear': 8.568357676267624, 'happy': 0.20512908231467009, 'sad': 64.68085050582886, 'surprise': 0.14591894578188658, 'neutral': 4.7144874930381775}",Investor 1
6718,no dominant emotion detected,39.154601097106934,21.71838879585266,6.818594038486481,0.05768495029769838,29.71847653388977,0.41286819614470005,2.1193861961364746,0.92,"{'x': 744, 'y': 286, 'w': 540, 'h': 540, 'left_eye': None, 'right_eye': None}","{'angry': 39.154601097106934, 'disgust': 21.71838879585266, 'fear': 6.818594038486481, 'happy': 0.05768495029769838, 'sad': 29.71847653388977, 'surprise': 0.41286819614470005, 'neutral': 2.1193861961364746}",Investor 1
6719,no dominant emotion detected,39.96078670024872,17.857028543949127,6.4584605395793915,0.09101512841880322,32.03878700733185,0.5093845538794994,3.084537200629711,0.92,"{'x': 745, 'y': 287, 'w': 540, 'h': 540, 'left_eye': None, 'right_eye': None}","{'angry': 39.96078670024872, 'disgust': 17.857028543949127, 'fear': 6.4584605395793915, 'happy': 0.09101512841880322, 'sad': 32.03878700733185, 'surprise': 0.5093845538794994, 'neutral': 3.084537200629711}",Investor 1
6720,sad,26.136484742164612,6.0442667454481125,5.827585607767105,0.39570233784615993,55.05642294883728,0.5789571907371283,5.960577726364136,0.91,"{'x': 741, 'y': 286, 'w': 547, 'h': 547, 'left_eye': None, 'right_eye': None}","{'angry': 26.136484742164612, 'disgust': 6.0442667454481125, 'fear': 5.827585607767105, 'happy': 0.39570233784615993, 'sad': 55.05642294883728, 'surprise': 0.5789571907371283, 'neutral': 5.960577726364136}",Investor 1
6721,no dominant emotion detected,32.515635190530396,12.179447748726874,7.073587081004729,0.2552854989873768,42.46932357915359,0.569773444038815,4.93693926192054,0.91,"{'x': 743, 'y': 287, 'w': 543, 'h': 543, 'left_eye': None, 'right_eye': None}","{'angry': 32.515635190530396, 'disgust': 12.179447748726874, 'fear': 7.073587081004729, 'happy': 0.2552854989873768, 'sad': 42.46932357915359, 'surprise': 0.569773444038815, 'neutral': 4.93693926192054}",Investor 1
6722,sad,14.33466374874115,4.085006192326546,8.71213749051094,0.21817570086568594,66.81744456291199,0.1331024686805904,5.69947324693203,0.9,"{'x': 735, 'y': 282, 'w': 558, 'h': 558, 'left_eye': (1110, 495), 'right_eye': (881, 495)}","{'angry': 14.33466374874115, 'disgust': 4.085006192326546, 'fear': 8.71213749051094, 'happy': 0.21817570086568594, 'sad': 66.81744456291199, 'surprise': 0.1331024686805904, 'neutral': 5.69947324693203}",Investor 1
6723,no dominant emotion detected,32.956910133361816,8.747462183237076,6.476026773452759,0.26155810337513685,47.08363115787506,0.47002178616821766,4.004389047622681,0.91,"{'x': 744, 'y': 289, 'w': 539, 'h': 539, 'left_eye': (1112, 496), 'right_eye': (889, 496)}","{'angry': 32.956910133361816, 'disgust': 8.747462183237076, 'fear': 6.476026773452759, 'happy': 0.26155810337513685, 'sad': 47.08363115787506, 'surprise': 0.47002178616821766, 'neutral': 4.004389047622681}",Investor 1
6724,no dominant emotion detected,43.020519614219666,7.561676949262619,5.511223152279854,0.2511386526748538,38.323602080345154,0.6606882903724909,4.671155661344528,0.91,"{'x': 747, 'y': 290, 'w': 534, 'h': 534, 'left_eye': None, 'right_eye': None}","{'angry': 43.020519614219666, 'disgust': 7.561676949262619, 'fear': 5.511223152279854, 'happy': 0.2511386526748538, 'sad': 38.323602080345154, 'surprise': 0.6606882903724909, 'neutral': 4.671155661344528}",Investor 1
6725,sad,24.203254377453998,9.469274792757655,7.895670635024233,0.21928942010826824,52.22261521546659,0.4738262289671625,5.516067234746547,0.92,"{'x': 741, 'y': 285, 'w': 548, 'h': 548, 'left_eye': None, 'right_eye': None}","{'angry': 24.203254377453998, 'disgust': 9.469274792757655, 'fear': 7.895670635024233, 'happy': 0.21928942010826824, 'sad': 52.22261521546659, 'surprise': 0.4738262289671625, 'neutral': 5.516067234746547}",Investor 1
6726,sad,30.41990282654183,7.243751421198334,7.3607367194138,0.4002684500228435,50.70342127701171,0.5313576515828163,3.3405689651113133,0.91,"{'x': 741, 'y': 288, 'w': 542, 'h': 542, 'left_eye': None, 'right_eye': None}","{'angry': 30.41990282654183, 'disgust': 7.243751421198334, 'fear': 7.3607367194138, 'happy': 0.4002684500228435, 'sad': 50.70342127701171, 'surprise': 0.5313576515828163, 'neutral': 3.3405689651113133}",Investor 1
6727,no dominant emotion detected,37.820592522621155,8.514674007892609,8.093766123056412,0.2711593871936202,41.71436131000519,0.6970630493015051,2.888382039964199,0.92,"{'x': 740, 'y': 286, 'w': 544, 'h': 544, 'left_eye': None, 'right_eye': None}","{'angry': 37.820592522621155, 'disgust': 8.514674007892609, 'fear': 8.093766123056412, 'happy': 0.2711593871936202, 'sad': 41.71436131000519, 'surprise': 0.6970630493015051, 'neutral': 2.888382039964199}",Investor 1
6728,no dominant emotion detected,42.78790354728699,11.326166987419128,6.800016760826111,0.13974934117868543,34.70844626426697,0.57552894577384,3.6621905863285065,0.92,"{'x': 751, 'y': 293, 'w': 526, 'h': 526, 'left_eye': None, 'right_eye': None}","{'angry': 42.78790354728699, 'disgust': 11.326166987419128, 'fear': 6.800016760826111, 'happy': 0.13974934117868543, 'sad': 34.70844626426697, 'surprise': 0.57552894577384, 'neutral': 3.6621905863285065}",Investor 1
6729,sad,21.31683721341643,2.989841454942053,9.809559904389392,0.4841698222106907,63.045804137491686,0.17003417316416822,2.183750570267371,0.92,"{'x': 737, 'y': 284, 'w': 552, 'h': 552, 'left_eye': (1112, 494), 'right_eye': (883, 495)}","{'angry': 21.31683721341643, 'disgust': 2.989841454942053, 'fear': 9.809559904389392, 'happy': 0.4841698222106907, 'sad': 63.045804137491686, 'surprise': 0.17003417316416822, 'neutral': 2.183750570267371}",Investor 1
6730,no dominant emotion detected,37.8619327709755,6.583448459690993,10.212274913516652,0.6627708814715288,42.006943582660725,0.5742888678713003,2.0983298601710962,0.91,"{'x': 739, 'y': 286, 'w': 546, 'h': 546, 'left_eye': None, 'right_eye': None}","{'angry': 37.8619327709755, 'disgust': 6.583448459690993, 'fear': 10.212274913516652, 'happy': 0.6627708814715288, 'sad': 42.006943582660725, 'surprise': 0.5742888678713003, 'neutral': 2.0983298601710962}",Investor 1
6731,no dominant emotion detected,29.201328253587693,28.17468903366458,10.839264292804684,0.05242256404823791,27.831068297497236,0.7008405498158277,3.2003760247974364,0.92,"{'x': 747, 'y': 289, 'w': 533, 'h': 533, 'left_eye': (1112, 494), 'right_eye': (882, 496)}","{'angry': 29.201328253587693, 'disgust': 28.17468903366458, 'fear': 10.839264292804684, 'happy': 0.05242256404823791, 'sad': 27.831068297497236, 'surprise': 0.7008405498158277, 'neutral': 3.2003760247974364}",Investor 1
6732,no dominant emotion detected,49.799540638923645,9.762467443943024,6.81682676076889,0.09507485665380955,29.26023304462433,0.6226777099072933,3.643180802464485,0.92,"{'x': 752, 'y': 292, 'w': 526, 'h': 526, 'left_eye': None, 'right_eye': None}","{'angry': 49.799540638923645, 'disgust': 9.762467443943024, 'fear': 6.81682676076889, 'happy': 0.09507485665380955, 'sad': 29.26023304462433, 'surprise': 0.6226777099072933, 'neutral': 3.643180802464485}",Investor 1
6733,no dominant emotion detected,42.59105920791626,10.393425077199936,8.072710782289505,0.10846053482964635,33.58132839202881,0.5919140297919512,4.6611011028289795,0.92,"{'x': 754, 'y': 294, 'w': 522, 'h': 522, 'left_eye': None, 'right_eye': None}","{'angry': 42.59105920791626, 'disgust': 10.393425077199936, 'fear': 8.072710782289505, 'happy': 0.10846053482964635, 'sad': 33.58132839202881, 'surprise': 0.5919140297919512, 'neutral': 4.6611011028289795}",Investor 1
6734,no dominant emotion detected,42.44767815498374,15.158866028920885,11.243566275409904,0.07692466271449176,27.54101424920389,0.7632198299354518,2.7687214739654693,0.93,"{'x': 753, 'y': 293, 'w': 523, 'h': 523, 'left_eye': None, 'right_eye': None}","{'angry': 42.44767815498374, 'disgust': 15.158866028920885, 'fear': 11.243566275409904, 'happy': 0.07692466271449176, 'sad': 27.54101424920389, 'surprise': 0.7632198299354518, 'neutral': 2.7687214739654693}",Investor 1
6735,no dominant emotion detected,39.82751788764979,22.322850248473852,12.639218552205735,0.03146293372637078,22.690017796752716,0.6228230151149017,1.8661046038741345,0.92,"{'x': 744, 'y': 285, 'w': 541, 'h': 541, 'left_eye': None, 'right_eye': None}","{'angry': 39.82751788764979, 'disgust': 22.322850248473852, 'fear': 12.639218552205735, 'happy': 0.03146293372637078, 'sad': 22.690017796752716, 'surprise': 0.6228230151149017, 'neutral': 1.8661046038741345}",Investor 1
6736,no dominant emotion detected,41.281503438949585,29.945850372314453,17.92328804731369,0.022794514370616525,8.745726197957993,1.5236347913742065,0.5572064314037561,0.92,"{'x': 747, 'y': 289, 'w': 534, 'h': 534, 'left_eye': None, 'right_eye': None}","{'angry': 41.281503438949585, 'disgust': 29.945850372314453, 'fear': 17.92328804731369, 'happy': 0.022794514370616525, 'sad': 8.745726197957993, 'surprise': 1.5236347913742065, 'neutral': 0.5572064314037561}",Investor 1
6737,neutral,2.832349596016987e-12,1.02289176510195e-20,0.1340049086138606,0.013147882418707013,1.2795665860210192e-06,0.10118602076545358,99.75166320800781,0.94,"{'x': 735, 'y': 276, 'w': 559, 'h': 559, 'left_eye': (1117, 495), 'right_eye': (1075, 631)}","{'angry': 2.832349596016987e-12, 'disgust': 1.02289176510195e-20, 'fear': 0.1340049086138606, 'happy': 0.013147882418707013, 'sad': 1.2795665860210192e-06, 'surprise': 0.10118602076545358, 'neutral': 99.75166320800781}",Investor 1
6738,angry,60.63326597213745,0.021390855545178056,17.141704261302948,0.20244978368282318,11.32366880774498,8.880443125963211,1.797080785036087,0.93,"{'x': 752, 'y': 283, 'w': 545, 'h': 545, 'left_eye': (1082, 629), 'right_eye': (1115, 494)}","{'angry': 60.63326597213745, 'disgust': 0.021390855545178056, 'fear': 17.141704261302948, 'happy': 0.20244978368282318, 'sad': 11.32366880774498, 'surprise': 8.880443125963211, 'neutral': 1.797080785036087}",Investor 1
6739,no dominant emotion detected,26.31130814552307,0.022733556397724897,37.885525822639465,0.4761599004268646,4.389030113816261,30.298897624015808,0.6163491867482662,0.93,"{'x': 768, 'y': 292, 'w': 523, 'h': 523, 'left_eye': (1085, 627), 'right_eye': (1121, 491)}","{'angry': 26.31130814552307, 'disgust': 0.022733556397724897, 'fear': 37.885525822639465, 'happy': 0.4761599004268646, 'sad': 4.389030113816261, 'surprise': 30.298897624015808, 'neutral': 0.6163491867482662}",Investor 1
6740,angry,55.65982792734074,0.09553708938357766,24.739956840274147,0.6039391631745793,5.325329621155835,13.441785481082528,0.13362887180619668,0.93,"{'x': 765, 'y': 289, 'w': 524, 'h': 524, 'left_eye': (1093, 625), 'right_eye': (1122, 490)}","{'angry': 55.65982792734074, 'disgust': 0.09553708938357766, 'fear': 24.739956840274147, 'happy': 0.6039391631745793, 'sad': 5.325329621155835, 'surprise': 13.441785481082528, 'neutral': 0.13362887180619668}",Investor 1
6741,no dominant emotion detected,34.27376857683284,0.36193963263954315,43.5987375496313,0.05370641068967112,3.7365161611457065,17.95822298028743,0.01712076104381812,0.93,"{'x': 772, 'y': 293, 'w': 515, 'h': 515, 'left_eye': None, 'right_eye': None}","{'angry': 34.27376857683284, 'disgust': 0.36193963263954315, 'fear': 43.5987375496313, 'happy': 0.05370641068967112, 'sad': 3.7365161611457065, 'surprise': 17.95822298028743, 'neutral': 0.01712076104381812}",Investor 1
6742,no dominant emotion detected,15.542986989021301,0.23380483034998178,48.76796007156372,0.04593732883222401,1.4113495126366615,33.98177921772003,0.01618794776732102,0.93,"{'x': 776, 'y': 294, 'w': 513, 'h': 513, 'left_eye': None, 'right_eye': None}","{'angry': 15.542986989021301, 'disgust': 0.23380483034998178, 'fear': 48.76796007156372, 'happy': 0.04593732883222401, 'sad': 1.4113495126366615, 'surprise': 33.98177921772003, 'neutral': 0.01618794776732102}",Investor 1
6743,no dominant emotion detected,34.7570925951004,11.63232997059822,35.415732860565186,0.012673612218350172,15.234345197677612,2.759113349020481,0.1887202262878418,0.93,"{'x': 756, 'y': 282, 'w': 541, 'h': 541, 'left_eye': None, 'right_eye': None}","{'angry': 34.7570925951004, 'disgust': 11.63232997059822, 'fear': 35.415732860565186, 'happy': 0.012673612218350172, 'sad': 15.234345197677612, 'surprise': 2.759113349020481, 'neutral': 0.1887202262878418}",Investor 1
6744,surprise,13.933805950426345,0.18854455637400672,14.381810798429155,0.057841964388479064,0.10757872250855297,71.3297639692111,0.0006500953211713805,0.93,"{'x': 771, 'y': 293, 'w': 515, 'h': 515, 'left_eye': None, 'right_eye': None}","{'angry': 13.933805950426345, 'disgust': 0.18854455637400672, 'fear': 14.381810798429155, 'happy': 0.057841964388479064, 'sad': 0.10757872250855297, 'surprise': 71.3297639692111, 'neutral': 0.0006500953211713805}",Investor 1
6745,surprise,16.536938639696757,0.23136126325197598,13.935793276774483,0.020623679803605664,0.2389589699854833,69.03478318660159,0.0015455124423958326,0.93,"{'x': 769, 'y': 291, 'w': 517, 'h': 517, 'left_eye': None, 'right_eye': None}","{'angry': 16.536938639696757, 'disgust': 0.23136126325197598, 'fear': 13.935793276774483, 'happy': 0.020623679803605664, 'sad': 0.2389589699854833, 'surprise': 69.03478318660159, 'neutral': 0.0015455124423958326}",Investor 1
6746,surprise,17.611287534236908,0.2010299125686288,8.783145993947983,0.02024957211688161,0.15116982394829392,73.23036193847656,0.0027541587769519538,0.93,"{'x': 771, 'y': 289, 'w': 523, 'h': 523, 'left_eye': None, 'right_eye': None}","{'angry': 17.611287534236908, 'disgust': 0.2010299125686288, 'fear': 8.783145993947983, 'happy': 0.02024957211688161, 'sad': 0.15116982394829392, 'surprise': 73.23036193847656, 'neutral': 0.0027541587769519538}",Investor 1
6747,surprise,25.7226214243544,0.01744642753998876,12.219151092717116,0.009515821715130088,0.1805232246904507,61.850700488728314,4.458627795157218e-05,0.94,"{'x': 775, 'y': 292, 'w': 511, 'h': 511, 'left_eye': None, 'right_eye': None}","{'angry': 25.7226214243544, 'disgust': 0.01744642753998876, 'fear': 12.219151092717116, 'happy': 0.009515821715130088, 'sad': 0.1805232246904507, 'surprise': 61.850700488728314, 'neutral': 4.458627795157218e-05}",Investor 1
6748,surprise,4.562185704708099,0.0034014443372143432,3.319893777370453,0.004107772474526428,0.025527211255393922,92.08475351333618,0.00013008304904360557,0.94,"{'x': 769, 'y': 287, 'w': 525, 'h': 525, 'left_eye': None, 'right_eye': None}","{'angry': 4.562185704708099, 'disgust': 0.0034014443372143432, 'fear': 3.319893777370453, 'happy': 0.004107772474526428, 'sad': 0.025527211255393922, 'surprise': 92.08475351333618, 'neutral': 0.00013008304904360557}",Investor 1
6749,surprise,5.453453958034515,0.011654791160253808,7.140222936868668,0.002073549330816604,0.077544228406623,87.3150110244751,3.701559307955904e-05,0.92,"{'x': 776, 'y': 292, 'w': 508, 'h': 508, 'left_eye': None, 'right_eye': None}","{'angry': 5.453453958034515, 'disgust': 0.011654791160253808, 'fear': 7.140222936868668, 'happy': 0.002073549330816604, 'sad': 0.077544228406623, 'surprise': 87.3150110244751, 'neutral': 3.701559307955904e-05}",Investor 1
6750,surprise,10.20399379181788,0.018244775848306072,32.23194864177091,0.0061696169802089905,2.333412225057152,55.200082683573086,0.0061532817258220735,0.93,"{'x': 783, 'y': 295, 'w': 502, 'h': 502, 'left_eye': None, 'right_eye': None}","{'angry': 10.20399379181788, 'disgust': 0.018244775848306072, 'fear': 32.23194864177091, 'happy': 0.0061696169802089905, 'sad': 2.333412225057152, 'surprise': 55.200082683573086, 'neutral': 0.0061532817258220735}",Investor 1
6751,fear,9.075696766376495,0.13903375947847962,82.20053315162659,0.06385993328876793,6.830588728189468,1.6774527728557587,0.012834918743465096,0.94,"{'x': 792, 'y': 307, 'w': 483, 'h': 483, 'left_eye': None, 'right_eye': None}","{'angry': 9.075696766376495, 'disgust': 0.13903375947847962, 'fear': 82.20053315162659, 'happy': 0.06385993328876793, 'sad': 6.830588728189468, 'surprise': 1.6774527728557587, 'neutral': 0.012834918743465096}",Investor 1
6752,fear,9.340671449899673,0.20539555698633194,74.33761954307556,0.01587789156474173,5.984263122081757,10.106629878282547,0.009541988401906565,0.94,"{'x': 772, 'y': 295, 'w': 510, 'h': 510, 'left_eye': None, 'right_eye': None}","{'angry': 9.340671449899673, 'disgust': 0.20539555698633194, 'fear': 74.33761954307556, 'happy': 0.01587789156474173, 'sad': 5.984263122081757, 'surprise': 10.106629878282547, 'neutral': 0.009541988401906565}",Investor 1
6753,fear,21.336978673934937,0.6864193361252546,63.68205547332764,0.013700610725209117,10.751593858003616,3.5160712897777557,0.013178939116187394,0.94,"{'x': 779, 'y': 298, 'w': 498, 'h': 498, 'left_eye': None, 'right_eye': None}","{'angry': 21.336978673934937, 'disgust': 0.6864193361252546, 'fear': 63.68205547332764, 'happy': 0.013700610725209117, 'sad': 10.751593858003616, 'surprise': 3.5160712897777557, 'neutral': 0.013178939116187394}",Investor 1
6754,no dominant emotion detected,32.699816501162466,1.228122825548312,45.299110376940924,0.002110414719376169,7.1512370227292745,13.609336184342363,0.010260381036597516,0.95,"{'x': 765, 'y': 287, 'w': 518, 'h': 518, 'left_eye': None, 'right_eye': None}","{'angry': 32.699816501162466, 'disgust': 1.228122825548312, 'fear': 45.299110376940924, 'happy': 0.002110414719376169, 'sad': 7.1512370227292745, 'surprise': 13.609336184342363, 'neutral': 0.010260381036597516}",Investor 1
6755,surprise,2.999182790517807,0.0011445355085015763,0.42450372129678726,0.0028414022381184623,0.0003370654440004728,96.57198786735535,9.406609713380476e-07,0.93,"{'x': 773, 'y': 293, 'w': 510, 'h': 510, 'left_eye': None, 'right_eye': None}","{'angry': 2.999182790517807, 'disgust': 0.0011445355085015763, 'fear': 0.42450372129678726, 'happy': 0.0028414022381184623, 'sad': 0.0003370654440004728, 'surprise': 96.57198786735535, 'neutral': 9.406609713380476e-07}",Investor 1
6756,surprise,4.559677466750145,0.0012165050975454506,4.135163500905037,0.022746878676116467,0.002717906318139285,91.27845764160156,2.287227118813462e-05,0.92,"{'x': 759, 'y': 281, 'w': 540, 'h': 540, 'left_eye': None, 'right_eye': None}","{'angry': 4.559677466750145, 'disgust': 0.0012165050975454506, 'fear': 4.135163500905037, 'happy': 0.022746878676116467, 'sad': 0.002717906318139285, 'surprise': 91.27845764160156, 'neutral': 2.287227118813462e-05}",Investor 1
6757,surprise,10.19415333867073,0.12095383135601878,1.6537999734282494,0.026751047698780894,0.06300971726886928,87.93749213218689,0.00384005943487864,0.93,"{'x': 761, 'y': 288, 'w': 535, 'h': 535, 'left_eye': None, 'right_eye': None}","{'angry': 10.19415333867073, 'disgust': 0.12095383135601878, 'fear': 1.6537999734282494, 'happy': 0.026751047698780894, 'sad': 0.06300971726886928, 'surprise': 87.93749213218689, 'neutral': 0.00384005943487864}",Investor 1
6758,no dominant emotion detected,31.009384989738464,4.7478701919317245,24.006125330924988,0.014083327550906688,39.77849781513214,0.08828648715279996,0.3557499498128891,0.91,"{'x': 743, 'y': 280, 'w': 555, 'h': 555, 'left_eye': None, 'right_eye': None}","{'angry': 31.009384989738464, 'disgust': 4.7478701919317245, 'fear': 24.006125330924988, 'happy': 0.014083327550906688, 'sad': 39.77849781513214, 'surprise': 0.08828648715279996, 'neutral': 0.3557499498128891}",Investor 1
6759,no dominant emotion detected,31.949523091316223,14.661219716072083,16.293124854564667,0.0404136924771592,35.868650674819946,0.190245162229985,0.9968229569494724,0.92,"{'x': 757, 'y': 293, 'w': 536, 'h': 536, 'left_eye': None, 'right_eye': None}","{'angry': 31.949523091316223, 'disgust': 14.661219716072083, 'fear': 16.293124854564667, 'happy': 0.0404136924771592, 'sad': 35.868650674819946, 'surprise': 0.190245162229985, 'neutral': 0.9968229569494724}",Investor 1
6760,no dominant emotion detected,28.428635001182556,9.135282039642334,24.453000724315643,0.04823636554647237,36.986905336380005,0.26887599378824234,0.6790613289922476,0.92,"{'x': 750, 'y': 288, 'w': 549, 'h': 549, 'left_eye': None, 'right_eye': None}","{'angry': 28.428635001182556, 'disgust': 9.135282039642334, 'fear': 24.453000724315643, 'happy': 0.04823636554647237, 'sad': 36.986905336380005, 'surprise': 0.26887599378824234, 'neutral': 0.6790613289922476}",Investor 1
6761,no dominant emotion detected,42.991340995867134,5.956365575627616,25.400745820910238,0.06788637029057798,23.646664780775932,1.7306953468089883,0.20629584192683198,0.93,"{'x': 755, 'y': 291, 'w': 539, 'h': 539, 'left_eye': None, 'right_eye': None}","{'angry': 42.991340995867134, 'disgust': 5.956365575627616, 'fear': 25.400745820910238, 'happy': 0.06788637029057798, 'sad': 23.646664780775932, 'surprise': 1.7306953468089883, 'neutral': 0.20629584192683198}",Investor 1
6762,angry,64.05251026153564,1.086513977497816,10.667548328638077,0.02309776027686894,16.878022253513336,6.949605047702789,0.3427088027819991,0.92,"{'x': 744, 'y': 283, 'w': 563, 'h': 563, 'left_eye': None, 'right_eye': None}","{'angry': 64.05251026153564, 'disgust': 1.086513977497816, 'fear': 10.667548328638077, 'happy': 0.02309776027686894, 'sad': 16.878022253513336, 'surprise': 6.949605047702789, 'neutral': 0.3427088027819991}",Investor 1
6763,angry,68.22592398811292,1.0728225695702351,9.283214445923036,0.010892068687421463,4.199544957334404,17.19654444497294,0.011051161119669096,0.92,"{'x': 746, 'y': 284, 'w': 555, 'h': 555, 'left_eye': None, 'right_eye': None}","{'angry': 68.22592398811292, 'disgust': 1.0728225695702351, 'fear': 9.283214445923036, 'happy': 0.010892068687421463, 'sad': 4.199544957334404, 'surprise': 17.19654444497294, 'neutral': 0.011051161119669096}",Investor 1
6764,no dominant emotion detected,31.666614810631895,0.07307157795581783,20.887098206627584,0.07071114117184088,2.3970841366548377,44.86843110699283,0.036985291764962167,0.9,"{'x': 753, 'y': 297, 'w': 539, 'h': 539, 'left_eye': None, 'right_eye': None}","{'angry': 31.666614810631895, 'disgust': 0.07307157795581783, 'fear': 20.887098206627584, 'happy': 0.07071114117184088, 'sad': 2.3970841366548377, 'surprise': 44.86843110699283, 'neutral': 0.036985291764962167}",Investor 1
